,district,year,crop,season,area,production,yield,AvgRain,AvgTemp
873,HOSHIARPUR,2004,Groundnut,Kharif,3200,2800.0,0.875,50.45833333,25.90375
874,HOSHIARPUR,2004,Sesamum,Kharif,700,300.0,0.428571429,50.45833333,25.90375
875,HOSHIARPUR,2004,Rapeseed &Mustard,Rabi,4000,4000.0,1.0,50.45833333,25.90375
876,HOSHIARPUR,2004,Sugarcane,Whole year,18000,103000.0,5.722222222,50.45833333,25.90375
877,HOSHIARPUR,2005,Rice,Kharif,61000,182000.0,2.983606557,58.44416667,24.74875
878,HOSHIARPUR,2005,Wheat,Rabi,145000,514000.0,3.544827586,58.44416667,24.74875
879,HOSHIARPUR,2005,Maize,Kharif,66000,172000.0,2.606060606,58.44416667,24.74875
880,HOSHIARPUR,2005,Gram,Rabi,300,200.0,0.666666667,58.44416667,24.74875
881,HOSHIARPUR,2005,Urad,Kharif,300,100.0,0.333333333,58.44416667,24.74875
882,HOSHIARPUR,2005,Masoor,Rabi,400,200.0,0.5,58.44416667,24.74875
883,HOSHIARPUR,2005,Groundnut,Kharif,2700,2300.0,0.851851852,58.44416667,24.74875
884,HOSHIARPUR,2005,Sesamum,Kharif,700,200.0,0.285714286,58.44416667,24.74875
885,HOSHIARPUR,2005,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,58.44416667,24.74875
886,HOSHIARPUR,2005,Sugarcane,Whole year,21000,110000.0,5.238095238,58.44416667,24.74875
887,HOSHIARPUR,2006,Rice,Kharif,56000,157000.0,2.803571429,79.065,25.21916667
888,HOSHIARPUR,2006,Wheat,Rabi,142000,517000.0,3.64084507,79.065,25.21916667
889,HOSHIARPUR,2006,Maize,Kharif,68000,225000.0,3.308823529,79.065,25.21916667
890,HOSHIARPUR,2006,Gram,Rabi,300,200.0,0.666666667,79.065,25.21916667
891,HOSHIARPUR,2006,Arhar (Tur),Kharif,100,100.0,1.0,79.065,25.21916667
892,HOSHIARPUR,2006,Urad,Kharif,300,100.0,0.333333333,79.065,25.21916667
893,HOSHIARPUR,2006,Masoor,Rabi,400,100.0,0.25,79.065,25.21916667
894,HOSHIARPUR,2006,Peas & Beans (Pulses),Rabi,300,300.0,1.0,79.065,25.21916667
895,HOSHIARPUR,2006,Groundnut,Kharif,3500,3000.0,0.857142857,79.065,25.21916667
896,HOSHIARPUR,2006,Sesamum,Kharif,800,100.0,0.125,79.065,25.21916667
897,HOSHIARPUR,2006,Rapeseed &Mustard,Rabi,4000,5000.0,1.25,79.065,25.21916667
898,HOSHIARPUR,2007,Rice,Kharif,56000,185000.0,3.303571429,62.96083333,25.07583333
899,HOSHIARPUR,2007,Wheat,Rabi,145000,552000.0,3.806896552,62.96083333,25.07583333
900,HOSHIARPUR,2007,Maize,Kharif,70000,230000.0,3.285714286,62.96083333,25.07583333
901,HOSHIARPUR,2007,Gram,Rabi,100,100.0,1.0,62.96083333,25.07583333
902,HOSHIARPUR,2007,Arhar (Tur),Kharif,100,100.0,1.0,62.96083333,25.07583333
903,HOSHIARPUR,2007,Urad,Kharif,500,200.0,0.4,62.96083333,25.07583333
904,HOSHIARPUR,2007,Masoor,Rabi,300,100.0,0.333333333,62.96083333,25.07583333
905,HOSHIARPUR,2007,Groundnut,Kharif,2700,2300.0,0.851851852,62.96083333,25.07583333
906,HOSHIARPUR,2007,Sesamum,Kharif,700,100.0,0.142857143,62.96083333,25.07583333
907,HOSHIARPUR,2007,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,62.96083333,25.07583333
908,HOSHIARPUR,2008,Rice,Kharif,60000,209000.0,3.483333333,101.3833333,24.3025
909,HOSHIARPUR,2008,Wheat,Rabi,154000,545000.0,3.538961039,101.3833333,24.3025
910,HOSHIARPUR,2008,Maize,Kharif,70000,242000.0,3.457142857,101.3833333,24.3025
911,HOSHIARPUR,2008,Gram,Rabi,200,200.0,1.0,101.3833333,24.3025
912,HOSHIARPUR,2008,Arhar (Tur),Kharif,100,100.0,1.0,101.3833333,24.3025
913,HOSHIARPUR,2008,Urad,Kharif,400,200.0,0.5,101.3833333,24.3025
914,HOSHIARPUR,2008,Masoor,Rabi,300,100.0,0.333333333,101.3833333,24.3025
915,HOSHIARPUR,2008,Peas & Beans (Pulses),Rabi,200,200.0,1.0,101.3833333,24.3025
916,HOSHIARPUR,2008,Groundnut,Kharif,2300,2200.0,0.956521739,101.3833333,24.3025
917,HOSHIARPUR,2008,Sesamum,Kharif,500,100.0,0.2,101.3833333,24.3025
918,HOSHIARPUR,2008,Rapeseed &Mustard,Rabi,3000,3000.0,1.0,101.3833333,24.3025
919,HOSHIARPUR,2009,Rice,Kharif,70000,248000.0,3.542857143,45.20583333,25.605
920,HOSHIARPUR,2009,Wheat,Rabi,153000,589000.0,3.849673203,45.20583333,25.605
921,HOSHIARPUR,2009,Maize,Kharif,67000,240000.0,3.582089552,45.20583333,25.605
922,HOSHIARPUR,2009,Gram,Rabi,400,300.0,0.75,45.20583333,25.605
923,HOSHIARPUR,2009,Arhar (Tur),Kharif,100,100.0,1.0,45.20583333,25.605
924,HOSHIARPUR,2009,Urad,Kharif,400,200.0,0.5,45.20583333,25.605
925,HOSHIARPUR,2009,Masoor,Rabi,300,100.0,0.333333333,45.20583333,25.605
926,HOSHIARPUR,2009,Peas & Beans (Pulses),Rabi,300,300.0,1.0,45.20583333,25.605
927,HOSHIARPUR,2009,Groundnut,Kharif,2200,2700.0,1.227272727,45.20583333,25.605
928,HOSHIARPUR,2009,Sesamum,Kharif,500,100.0,0.2,45.20583333,25.605
929,HOSHIARPUR,2009,Rapeseed &Mustard,Rabi,5000,6000.0,1.2,45.20583333,25.605
930,HOSHIARPUR,2009,Sugarcane,Whole year,1400,7600.0,5.428571429,45.20583333,25.605
931,HOSHIARPUR,2010,Rice,Kharif,73000,261000.0,3.575342466,74.025,25.52458333
932,HOSHIARPUR,2010,Wheat,Rabi,154000,661000.0,4.292207792,74.025,25.52458333
933,HOSHIARPUR,2010,Maize,Kharif,63000,241000.0,3.825396825,74.025,25.52458333
934,HOSHIARPUR,2010,Gram,Rabi,100,100.0,1.0,74.025,25.52458333
935,HOSHIARPUR,2010,Urad,Kharif,400,200.0,0.5,74.025,25.52458333
936,HOSHIARPUR,2010,Masoor,Rabi,300,185.0,0.616666667,74.025,25.52458333
937,HOSHIARPUR,2010,Peas & Beans (Pulses),Rabi,200,200.0,1.0,74.025,25.52458333
938,HOSHIARPUR,2010,Groundnut,Kharif,2000,3700.0,1.85,74.025,25.52458333
939,HOSHIARPUR,2010,Sesamum,Kharif,600,100.0,0.166666667,74.025,25.52458333
940,HOSHIARPUR,2010,Rapeseed &Mustard,Rabi,6000,8000.0,1.333333333,74.025,25.52458333
941,HOSHIARPUR,2012,Rice,Kharif,70000,252000.0,3.6,50.80416667,24.88833333
942,HOSHIARPUR,2012,Wheat,Rabi,149000,629000.0,4.22147651,50.80416667,24.88833333
943,HOSHIARPUR,2012,Maize,Kharif,61000,248000.0,4.06557377,50.80416667,24.88833333
944,HOSHIARPUR,2012,Arhar (Tur),Kharif,100,100.0,1.0,50.80416667,24.88833333
945,HOSHIARPUR,2012,Urad,Kharif,200,100.0,0.5,50.80416667,24.88833333
946,HOSHIARPUR,2012,Masoor,Rabi,200,100.0,0.5,50.80416667,24.88833333
947,HOSHIARPUR,2012,Peas & Beans (Pulses),Rabi,200,200.0,1.0,50.80416667,24.88833333
948,HOSHIARPUR,2012,Groundnut,Kharif,1600,2900.0,1.8125,50.80416667,24.88833333
949,HOSHIARPUR,2012,Sesamum,Kharif,600,200.0,0.333333333,50.80416667,24.88833333
950,HOSHIARPUR,2012,Rapeseed &Mustard,Rabi,3000,4000.0,1.333333333,50.80416667,24.88833333
951,HOSHIARPUR,2012,Sunflower,Rabi,1500,3300.0,2.2,50.80416667,24.88833333
952,HOSHIARPUR,2012,Sugarcane,Whole year,19000,1321000.0,69.52631579,50.80416667,24.88833333
953,JALANDHAR,1998,Rice,Kharif,134000,436000.0,3.253731343,32.34416667,26.38291667
954,JALANDHAR,1998,Wheat,Rabi,162000,748000.0,4.617283951,32.34416667,26.38291667
955,JALANDHAR,1998,Maize,Kharif,13000,34000.0,2.615384615,32.34416667,26.38291667
956,JALANDHAR,1998,Arhar (Tur),Kharif,400,300.0,0.75,32.34416667,26.38291667
957,JALANDHAR,1998,Moong,Whole year,300,200.0,0.666666667,32.34416667,26.38291667
958,JALANDHAR,1998,Masoor,Rabi,100,100.0,1.0,32.34416667,26.38291667
959,JALANDHAR,1998,Peas & Beans (Pulses),Rabi,200,200.0,1.0,32.34416667,26.38291667
960,JALANDHAR,1998,Sesamum,Kharif,1300,400.0,0.307692308,32.34416667,26.38291667
961,JALANDHAR,1998,Rapeseed &Mustard,Rabi,2000,3000.0,1.5,32.34416667,26.38291667
962,JALANDHAR,1998,Linseed,Rabi,100,100.0,1.0,32.34416667,26.38291667
963,JALANDHAR,1998,Sugarcane,Whole year,13000,730000.0,56.15384615,32.34416667,26.38291667
964,JALANDHAR,1999,Rice,Kharif,133000,464000.0,3.488721805,32.2,27.14458333
965,JALANDHAR,1999,Wheat,Rabi,163000,803000.0,4.926380368,32.2,27.14458333
966,JALANDHAR,1999,Maize,Kharif,15000,44000.0,2.933333333,32.2,27.14458333
967,JALANDHAR,1999,Arhar (Tur),Kharif,600,400.0,0.666666667,32.2,27.14458333
968,JALANDHAR,1999,Moong,Kharif,100,100.0,1.0,32.2,27.14458333
969,JALANDHAR,1999,Sesamum,Kharif,1300,700.0,0.538461538,32.2,27.14458333
970,JALANDHAR,1999,Rapeseed &Mustard,Rabi,2000,3000.0,1.5,32.2,27.14458333
971,JALANDHAR,1999,Linseed,Rabi,100,100.0,1.0,32.2,27.14458333
972,JALANDHAR,1999,Sugarcane,Whole year,14000,820000.0,58.57142857,32.2,27.14458333
973,JALANDHAR,2000,Rice,Kharif,136000,488000.0,3.588235294,41.01583333,26.54375
974,JALANDHAR,2000,Wheat,Rabi,167000,773000.0,4.628742515,41.01583333,26.54375
975,JALANDHAR,2000,Maize,Kharif,16000,52000.0,3.25,41.01583333,26.54375
976,JALANDHAR,2000,Gram,Rabi,100,100.0,1.0,41.01583333,26.54375
977,JALANDHAR,2000,Arhar (Tur),Kharif,700,500.0,0.714285714,41.01583333,26.54375
978,JALANDHAR,2000,Moong,Kharif,100,100.0,1.0,41.01583333,26.54375
979,JALANDHAR,2000,Masoor,Rabi,100,100.0,1.0,41.01583333,26.54375
980,JALANDHAR,2000,Other Rabi Pulses,Rabi,100,100.0,1.0,41.01583333,26.54375
981,JALANDHAR,2000,Sesamum,Kharif,1400,600.0,0.428571429,41.01583333,26.54375
982,JALANDHAR,2000,Linseed,Rabi,200,200.0,1.0,41.01583333,26.54375
983,JALANDHAR,2000,Sugarcane,Whole year,15000,920000.0,61.33333333,41.01583333,26.54375
984,JALANDHAR,2001,Rice,Kharif,132000,445000.0,3.371212121,45.6625,26.32708333
985,JALANDHAR,2001,Wheat,Rabi,167000,785000.0,4.700598802,45.6625,26.32708333
986,JALANDHAR,2001,Maize,Kharif,16000,49000.0,3.0625,45.6625,26.32708333
987,JALANDHAR,2001,Gram,Rabi,100,100.0,1.0,45.6625,26.32708333
988,JALANDHAR,2001,Arhar (Tur),Kharif,1000,1100.0,1.1,45.6625,26.32708333
989,JALANDHAR,2001,Moong,Kharif,200,100.0,0.5,45.6625,26.32708333
990,JALANDHAR,2001,Sesamum,Kharif,1700,600.0,0.352941176,45.6625,26.32708333
991,JALANDHAR,2001,Rapeseed &Mustard,Rabi,200,300.0,1.5,45.6625,26.32708333
992,JALANDHAR,2001,Linseed,Rabi,100,100.0,1.0,45.6625,26.32708333
993,JALANDHAR,2001,Cotton(lint),Kharif,1000,2000.0,2.0,45.6625,26.32708333
994,JALANDHAR,2001,Sugarcane,Whole year,16000,1000000.0,62.5,45.6625,26.32708333
995,JALANDHAR,2002,Rice,Kharif,133000,495000.0,3.721804511,37.0775,27.14
996,JALANDHAR,2002,Wheat,Rabi,167000,715000.0,4.281437126,37.0775,27.14
997,JALANDHAR,2002,Maize,Kharif,13000,36000.0,2.769230769,37.0775,27.14
998,JALANDHAR,2002,Gram,Rabi,100,100.0,1.0,37.0775,27.14
999,JALANDHAR,2002,Arhar (Tur),Kharif,800,900.0,1.125,37.0775,27.14
1000,JALANDHAR,2002,Urad,Kharif,100,100.0,1.0,37.0775,27.14
1001,JALANDHAR,2002,Moong,Kharif,100,100.0,1.0,37.0775,27.14
1002,JALANDHAR,2002,Masoor,Rabi,100,100.0,1.0,37.0775,27.14
1003,JALANDHAR,2002,Sesamum,Kharif,600,200.0,0.333333333,37.0775,27.14
1004,JALANDHAR,2002,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,37.0775,27.14
1005,JALANDHAR,2002,Sugarcane,Whole year,17000,1040000.0,61.17647059,37.0775,27.14
1006,JALANDHAR,2003,Rice,Kharif,138000,465000.0,3.369565217,53.6325,25.81208333
1007,JALANDHAR,2003,Wheat,Rabi,169000,747000.0,4.420118343,53.6325,25.81208333
1008,JALANDHAR,2003,Maize,Kharif,14000,48000.0,3.428571429,53.6325,25.81208333
1009,JALANDHAR,2003,Arhar (Tur),Kharif,1100,1200.0,1.090909091,53.6325,25.81208333
1010,JALANDHAR,2003,Urad,Kharif,100,100.0,1.0,53.6325,25.81208333
1011,JALANDHAR,2003,Moong,Kharif,300,200.0,0.666666667,53.6325,25.81208333
1012,JALANDHAR,2003,Masoor,Rabi,100,100.0,1.0,53.6325,25.81208333
1013,JALANDHAR,2003,Sesamum,Kharif,700,300.0,0.428571429,53.6325,25.81208333
1014,JALANDHAR,2003,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,53.6325,25.81208333
1015,JALANDHAR,2003,Sunflower,Rabi,5000,8000.0,1.6,53.6325,25.81208333
1016,JALANDHAR,2003,Sugarcane,Whole year,15000,690000.0,46.0,53.6325,25.81208333
1017,JALANDHAR,2004,Rice,Kharif,145000,538000.0,3.710344828,45.565,26.64166667
1018,JALANDHAR,2004,Wheat,Rabi,171000,734000.0,4.292397661,45.565,26.64166667
1019,JALANDHAR,2004,Maize,Kharif,13000,38000.0,2.923076923,45.565,26.64166667
1020,JALANDHAR,2004,Arhar (Tur),Kharif,1200,1400.0,1.166666667,45.565,26.64166667
1021,JALANDHAR,2004,Urad,Kharif,100,100.0,1.0,45.565,26.64166667
1022,JALANDHAR,2004,Moong,Kharif,200,200.0,1.0,45.565,26.64166667
1023,JALANDHAR,2004,Sesamum,Kharif,700,300.0,0.428571429,45.565,26.64166667
1024,JALANDHAR,2004,Rapeseed &Mustard,Rabi,2000,2000.0,1.0,45.565,26.64166667
1025,JALANDHAR,2004,Sugarcane,Whole year,11000,61000.0,5.545454545,45.565,26.64166667
1026,JALANDHAR,2005,Rice,Kharif,151000,526000.0,3.483443709,53.49083333,25.50916667
1027,JALANDHAR,2005,Wheat,Rabi,170000,764000.0,4.494117647,53.49083333,25.50916667
1028,JALANDHAR,2005,Maize,Kharif,12000,40000.0,3.333333333,53.49083333,25.50916667
1029,JALANDHAR,2005,Arhar (Tur),Kharif,1200,1200.0,1.0,53.49083333,25.50916667
1030,JALANDHAR,2005,Urad,Kharif,100,100.0,1.0,53.49083333,25.50916667
1031,JALANDHAR,2005,Moong,Kharif,100,100.0,1.0,53.49083333,25.50916667
1032,JALANDHAR,2005,Sesamum,Kharif,800,300.0,0.375,53.49083333,25.50916667
1033,JALANDHAR,2005,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,53.49083333,25.50916667
1034,JALANDHAR,2005,Sugarcane,Whole year,11000,63000.0,5.727272727,53.49083333,25.50916667
1035,JALANDHAR,2006,Rice,Kharif,147000,514000.0,3.496598639,63.88833333,26.04791667
1036,JALANDHAR,2006,Wheat,Rabi,165000,692000.0,4.193939394,63.88833333,26.04791667
1037,JALANDHAR,2006,Maize,Kharif,12000,38000.0,3.166666667,63.88833333,26.04791667
1038,JALANDHAR,2006,Arhar (Tur),Kharif,1000,1100.0,1.1,63.88833333,26.04791667
1039,JALANDHAR,2006,Moong,Kharif,100,100.0,1.0,63.88833333,26.04791667
1040,JALANDHAR,2006,Peas & Beans (Pulses),Rabi,100,100.0,1.0,63.88833333,26.04791667
1041,JALANDHAR,2006,Groundnut,Kharif,100,100.0,1.0,63.88833333,26.04791667
1042,JALANDHAR,2006,Sesamum,Kharif,600,300.0,0.5,63.88833333,26.04791667
1043,JALANDHAR,2006,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,63.88833333,26.04791667
1044,JALANDHAR,2006,Linseed,Rabi,100,100.0,1.0,63.88833333,26.04791667
1045,JALANDHAR,2007,Rice,Kharif,149000,554000.0,3.718120805,50.2,26.05
1046,JALANDHAR,2007,Wheat,Rabi,167000,741000.0,4.437125749,50.2,26.05
1047,JALANDHAR,2007,Maize,Kharif,13000,49000.0,3.769230769,50.2,26.05
1048,JALANDHAR,2007,Arhar (Tur),Kharif,900,900.0,1.0,50.2,26.05
1049,JALANDHAR,2007,Moong,Kharif,100,100.0,1.0,50.2,26.05
1050,JALANDHAR,2007,Sesamum,Kharif,600,300.0,0.5,50.2,26.05
1051,JALANDHAR,2007,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,50.2,26.05
1052,JALANDHAR,2008,Rice,Kharif,155000,588000.0,3.793548387,90.14333333,24.945
1053,JALANDHAR,2008,Wheat,Rabi,171000,708000.0,4.140350877,90.14333333,24.945
1054,JALANDHAR,2008,Maize,Kharif,12000,41000.0,3.416666667,90.14333333,24.945
1055,JALANDHAR,2008,Arhar (Tur),Kharif,1000,1000.0,1.0,90.14333333,24.945
1056,JALANDHAR,2008,Moong,Kharif,100,100.0,1.0,90.14333333,24.945
1057,JALANDHAR,2008,Peas & Beans (Pulses),Rabi,100,100.0,1.0,90.14333333,24.945
1058,JALANDHAR,2008,Sesamum,Kharif,600,300.0,0.5,90.14333333,24.945
1059,JALANDHAR,2008,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,90.14333333,24.945
1060,JALANDHAR,2008,Linseed,Rabi,1000,1000.0,1.0,90.14333333,24.945
1061,JALANDHAR,2009,Rice,Kharif,161000,636000.0,3.950310559,42.17916667,26.33958333
1062,JALANDHAR,2009,Wheat,Rabi,170000,735000.0,4.323529412,42.17916667,26.33958333
1063,JALANDHAR,2009,Maize,Kharif,10000,35000.0,3.5,42.17916667,26.33958333
1064,JALANDHAR,2009,Arhar (Tur),Kharif,700,700.0,1.0,42.17916667,26.33958333
1065,JALANDHAR,2009,Moong,Kharif,100,100.0,1.0,42.17916667,26.33958333
1066,JALANDHAR,2009,Peas & Beans (Pulses),Rabi,100,100.0,1.0,42.17916667,26.33958333
1067,JALANDHAR,2009,Sesamum,Kharif,500,200.0,0.4,42.17916667,26.33958333
1068,JALANDHAR,2009,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,42.17916667,26.33958333
1069,JALANDHAR,2009,Sugarcane,Whole year,700,4200.0,6.0,42.17916667,26.33958333
1070,JALANDHAR,2010,Rice,Kharif,163000,588000.0,3.607361963,62.85666667,26.25416667
1071,JALANDHAR,2010,Wheat,Rabi,169000,793000.0,4.692307692,62.85666667,26.25416667
1072,JALANDHAR,2010,Maize,Kharif,9000,35000.0,3.888888889,62.85666667,26.25416667
1073,JALANDHAR,2010,Arhar (Tur),Kharif,600,600.0,1.0,62.85666667,26.25416667
1074,JALANDHAR,2010,Moong,Kharif,100,100.0,1.0,62.85666667,26.25416667
1075,JALANDHAR,2010,Peas & Beans (Pulses),Rabi,100,100.0,1.0,62.85666667,26.25416667
1076,JALANDHAR,2010,Sesamum,Kharif,400,200.0,0.5,62.85666667,26.25416667
1077,JALANDHAR,2010,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,62.85666667,26.25416667
1078,JALANDHAR,2012,Rice,Kharif,165000,625000.0,3.787878788,44.08916667,25.59625
1079,JALANDHAR,2012,Wheat,Rabi,169000,773000.0,4.573964497,44.08916667,25.59625
1080,JALANDHAR,2012,Maize,Kharif,8000,27000.0,3.375,44.08916667,25.59625
1081,JALANDHAR,2012,Arhar (Tur),Kharif,600,600.0,1.0,44.08916667,25.59625
1082,JALANDHAR,2012,Peas & Beans (Pulses),Rabi,100,100.0,1.0,44.08916667,25.59625
1083,JALANDHAR,2012,Sesamum,Kharif,300,100.0,0.333333333,44.08916667,25.59625
1084,JALANDHAR,2012,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,44.08916667,25.59625
1085,JALANDHAR,2012,Sunflower,Rabi,3500,5700.0,1.628571429,44.08916667,25.59625
1086,JALANDHAR,2012,Sugarcane,Whole year,10000,651000.0,65.1,44.08916667,25.59625
1087,KAPURTHALA,1998,Rice,Kharif,99000,314000.0,3.171717172,25.0475,26.83791667
1088,KAPURTHALA,1998,Wheat,Rabi,108000,465000.0,4.305555556,25.0475,26.83791667
1089,KAPURTHALA,1998,Maize,Kharif,4000,11000.0,2.75,25.0475,26.83791667
1090,KAPURTHALA,1998,Moong,Whole year,200,100.0,0.5,25.0475,26.83791667
1091,KAPURTHALA,1998,Peas & Beans (Pulses),Rabi,200,200.0,1.0,25.0475,26.83791667
1092,KAPURTHALA,1998,Sesamum,Kharif,600,200.0,0.333333333,25.0475,26.83791667
1093,KAPURTHALA,1998,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,25.0475,26.83791667
1094,KAPURTHALA,1998,Sugarcane,Whole year,4000,240000.0,60.0,25.0475,26.83791667
1095,KAPURTHALA,1999,Rice,Kharif,100000,319000.0,3.19,27.48583333,27.48916667
1096,KAPURTHALA,1999,Wheat,Rabi,111000,523000.0,4.711711712,27.48583333,27.48916667
1097,KAPURTHALA,1999,Maize,Kharif,4000,13000.0,3.25,27.48583333,27.48916667
1098,KAPURTHALA,1999,Moong,Kharif,100,100.0,1.0,27.48583333,27.48916667
1099,KAPURTHALA,1999,Sesamum,Kharif,200,0.0,0.0,27.48583333,27.48916667
1100,KAPURTHALA,1999,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,27.48583333,27.48916667
1101,KAPURTHALA,1999,Sugarcane,Whole year,4000,220000.0,55.0,27.48583333,27.48916667
1102,KAPURTHALA,2000,Rice,Kharif,103000,358000.0,3.475728155,31.97916667,26.95833333
1103,KAPURTHALA,2000,Wheat,Rabi,111000,493000.0,4.441441441,31.97916667,26.95833333
1104,KAPURTHALA,2000,Maize,Kharif,4000,12000.0,3.0,31.97916667,26.95833333
1105,KAPURTHALA,2000,Gram,Rabi,100,100.0,1.0,31.97916667,26.95833333
1106,KAPURTHALA,2000,Moong,Kharif,100,100.0,1.0,31.97916667,26.95833333
1107,KAPURTHALA,2000,Masoor,Rabi,100,100.0,1.0,31.97916667,26.95833333
1108,KAPURTHALA,2000,Other Rabi Pulses,Rabi,200,200.0,1.0,31.97916667,26.95833333
1109,KAPURTHALA,2000,Sesamum,Kharif,400,200.0,0.5,31.97916667,26.95833333
1110,KAPURTHALA,2000,Sugarcane,Whole year,5000,330000.0,66.0,31.97916667,26.95833333
1111,KAPURTHALA,2001,Rice,Kharif,103000,357000.0,3.466019417,40.47,26.62666667
1112,KAPURTHALA,2001,Wheat,Rabi,114000,538000.0,4.719298246,40.47,26.62666667
1113,KAPURTHALA,2001,Maize,Kharif,4000,14000.0,3.5,40.47,26.62666667
1114,KAPURTHALA,2001,Gram,Rabi,100,100.0,1.0,40.47,26.62666667
1115,KAPURTHALA,2001,Moong,Kharif,100,100.0,1.0,40.47,26.62666667
1116,KAPURTHALA,2001,Masoor,Rabi,100,100.0,1.0,40.47,26.62666667
1117,KAPURTHALA,2001,Sesamum,Kharif,400,200.0,0.5,40.47,26.62666667
1118,KAPURTHALA,2001,Rapeseed &Mustard,Rabi,100,100.0,1.0,40.47,26.62666667
1119,KAPURTHALA,2001,Sugarcane,Whole year,6000,370000.0,61.66666667,40.47,26.62666667
1120,KAPURTHALA,2002,Rice,Kharif,102000,362000.0,3.549019608,31.44583333,27.45333333
1121,KAPURTHALA,2002,Wheat,Rabi,112000,445000.0,3.973214286,31.44583333,27.45333333
1122,KAPURTHALA,2002,Maize,Kharif,3000,8000.0,2.666666667,31.44583333,27.45333333
1123,KAPURTHALA,2002,Gram,Rabi,100,100.0,1.0,31.44583333,27.45333333
1124,KAPURTHALA,2002,Moong,Kharif,100,100.0,1.0,31.44583333,27.45333333
1125,KAPURTHALA,2002,Masoor,Rabi,100,100.0,1.0,31.44583333,27.45333333
1126,KAPURTHALA,2002,Sesamum,Kharif,200,100.0,0.5,31.44583333,27.45333333
1127,KAPURTHALA,2002,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,31.44583333,27.45333333
1128,KAPURTHALA,2002,Sugarcane,Whole year,6000,350000.0,58.33333333,31.44583333,27.45333333
1129,KAPURTHALA,2003,Rice,Kharif,104000,361000.0,3.471153846,45.74166667,26.11833333
1130,KAPURTHALA,2003,Wheat,Rabi,112000,496000.0,4.428571429,45.74166667,26.11833333
1131,KAPURTHALA,2003,Maize,Kharif,3000,11000.0,3.666666667,45.74166667,26.11833333
1132,KAPURTHALA,2003,Arhar (Tur),Kharif,100,100.0,1.0,45.74166667,26.11833333
1133,KAPURTHALA,2003,Moong,Kharif,100,100.0,1.0,45.74166667,26.11833333
1134,KAPURTHALA,2003,Sesamum,Kharif,100,0.0,0.0,45.74166667,26.11833333
1135,KAPURTHALA,2003,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,45.74166667,26.11833333
1136,KAPURTHALA,2003,Sunflower,Rabi,2000,3000.0,1.5,45.74166667,26.11833333
1137,KAPURTHALA,2003,Sugarcane,Whole year,6000,320000.0,53.33333333,45.74166667,26.11833333
1138,KAPURTHALA,2004,Rice,Kharif,105000,423000.0,4.028571429,39.37333333,27.00041667
1139,KAPURTHALA,2004,Wheat,Rabi,115000,460000.0,4.0,39.37333333,27.00041667
1140,KAPURTHALA,2004,Maize,Kharif,4000,12000.0,3.0,39.37333333,27.00041667
1141,KAPURTHALA,2004,Arhar (Tur),Kharif,100,100.0,1.0,39.37333333,27.00041667
1142,KAPURTHALA,2004,Sesamum,Kharif,200,100.0,0.5,39.37333333,27.00041667
1143,KAPURTHALA,2004,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,39.37333333,27.00041667
1144,KAPURTHALA,2004,Sugarcane,Whole year,5000,30000.0,6.0,39.37333333,27.00041667
1145,KAPURTHALA,2005,Rice,Kharif,108000,422000.0,3.907407407,49.77,25.68041667
1146,KAPURTHALA,2005,Wheat,Rabi,111000,483000.0,4.351351351,49.77,25.68041667
1147,KAPURTHALA,2005,Maize,Kharif,3000,9000.0,3.0,49.77,25.68041667
1148,KAPURTHALA,2005,Arhar (Tur),Kharif,100,100.0,1.0,49.77,25.68041667
1149,KAPURTHALA,2005,Sesamum,Kharif,200,100.0,0.5,49.77,25.68041667
1150,KAPURTHALA,2005,Rapeseed &Mustard,Rabi,1000,2000.0,2.0,49.77,25.68041667
1151,KAPURTHALA,2005,Sugarcane,Whole year,4000,22000.0,5.5,49.77,25.68041667
1152,KAPURTHALA,2006,Rice,Kharif,110000,414000.0,3.763636364,60.74583333,26.1925
1153,KAPURTHALA,2006,Wheat,Rabi,109000,444000.0,4.073394495,60.74583333,26.1925
1154,KAPURTHALA,2006,Maize,Kharif,3000,11000.0,3.666666667,60.74583333,26.1925
1155,KAPURTHALA,2006,Peas & Beans (Pulses),Rabi,100,100.0,1.0,60.74583333,26.1925
1156,KAPURTHALA,2006,Sesamum,Kharif,100,,,60.74583333,26.1925
1157,KAPURTHALA,2006,Rapeseed &Mustard,Rabi,1000,1000.0,1.0,60.74583333,26.1925
1158,KAPURTHALA,2007,Rice,Kharif,110000,428000.0,3.890909091,45.78,26.28833333
